city,category,window,count,activity_ratio,z_score,trend,stability_score,action,confidence,confidence_score,reason,data_source
boston,sanitation,2026-05-06 01:00:00,0,0.0,-1.283,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-06 07:00:00,1,0.595,-0.492,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-06 07:00:00,1,1.0,0.202,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-06 07:00:00,3,1.284,0.397,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-06 07:00:00,1,0.816,-0.185,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-06 07:00:00,0,0.0,-1.281,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-06 13:00:00,0,0.0,-1.221,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-06 13:00:00,0,0.0,-0.692,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-06 13:00:00,4,1.714,0.996,rising,0.333,DEFER,MEDIUM,0.484,"Activity elevated (1.71x baseline, z=+1.0σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-06 13:00:00,0,0.0,-1.004,rising,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-06 13:00:00,2,0.997,-0.004,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-06 19:00:00,1,0.585,-0.507,stable,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-06 19:00:00,1,1.0,0.197,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-06 19:00:00,6,2.565,2.182,rising,0.333,DEFER,MEDIUM,0.698,"Activity elevated (2.56x baseline, z=+2.2σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-06 19:00:00,4,3.231,2.245,rising,0.667,DEFER,MEDIUM,0.647,"Activity elevated (3.23x baseline, z=+2.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-06 19:00:00,3,1.485,0.619,rising,0.5,DEFER,MEDIUM,0.419,"Activity elevated (1.48x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-07 01:00:00,0,0.0,-1.229,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-07 01:00:00,0,0.0,-0.695,stable,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-07 01:00:00,0,0.0,-1.396,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-07 01:00:00,0,0.0,-1.009,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-07 01:00:00,1,0.49,-0.654,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-07 07:00:00,3,1.75,0.925,rising,0.167,DEFER,MEDIUM,0.429,"Activity elevated (1.75x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-07 07:00:00,0,0.0,-0.692,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-07 07:00:00,1,0.429,-0.795,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-07 07:00:00,0,0.0,-1.011,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-07 07:00:00,1,0.489,-0.656,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-07 13:00:00,2,1.149,0.185,rising,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-07 13:00:00,0,0.0,-0.687,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-07 13:00:00,4,1.714,0.985,rising,0.5,DEFER,MEDIUM,0.454,"Activity elevated (1.71x baseline, z=+1.0σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-07 13:00:00,3,2.394,1.413,rising,0.333,DEFER,MEDIUM,0.556,"Activity elevated (2.39x baseline, z=+1.4σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-07 13:00:00,3,1.463,0.596,stable,0.5,DEFER,LOW,0.286,"Activity elevated (1.46x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-07 19:00:00,0,0.0,-1.247,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-07 19:00:00,1,1.0,0.216,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-07 19:00:00,8,3.424,3.337,rising,0.333,DEFER,HIGH,0.823,"Activity elevated (3.42x baseline, z=+3.3σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-07 19:00:00,2,1.612,0.618,stable,0.5,DEFER,MEDIUM,0.425,"Activity elevated (1.61x baseline, z=+0.6σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-07 19:00:00,5,2.445,1.856,rising,0.5,DEFER,MEDIUM,0.68,"Activity elevated (2.45x baseline, z=+1.9σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-08 01:00:00,1,0.57,-0.534,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-08 01:00:00,0,0.0,-0.681,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-08 01:00:00,3,1.265,0.368,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-08 01:00:00,1,0.812,-0.191,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-08 01:00:00,2,0.973,-0.035,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-08 07:00:00,1,0.57,-0.534,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-08 07:00:00,0,0.0,-0.681,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-08 07:00:00,2,0.841,-0.221,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-08 07:00:00,2,1.631,0.638,rising,0.167,DEFER,MEDIUM,0.411,"Activity elevated (1.63x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-08 07:00:00,0,0.0,-1.284,stable,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-08 13:00:00,2,1.141,0.175,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-08 13:00:00,2,2.0,1.099,rising,0.333,DEFER,MEDIUM,0.497,"Activity elevated (2.00x baseline, z=+1.1σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-08 13:00:00,4,1.691,0.962,falling,0.5,DEFER,LOW,0.24,"Activity elevated (1.69x baseline, z=+1.0σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-08 13:00:00,5,4.019,3.085,rising,0.5,DEFER,HIGH,0.793,"Activity elevated (4.02x baseline, z=+3.1σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-08 13:00:00,6,2.93,2.474,rising,0.5,DEFER,MEDIUM,0.636,"Activity elevated (2.93x baseline, z=+2.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-08 19:00:00,4,2.259,1.566,rising,0.667,DEFER,MEDIUM,0.565,"Activity elevated (2.26x baseline, z=+1.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-08 19:00:00,3,3.0,1.986,stable,0.333,DEFER,MEDIUM,0.633,"Activity elevated (3.00x baseline, z=+2.0σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-08 19:00:00,4,1.68,0.945,falling,0.833,DEFER,LOW,0.385,"Activity elevated (1.68x baseline, z=+0.9σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-08 19:00:00,2,1.604,0.614,falling,0.5,DEFER,MEDIUM,0.491,"Elevated activity (1.60x baseline) confirmed across 3 windows, but below ACT threshold (1.75x). Monitoring for escalation.",synthetic
boston,sanitation,2026-05-08 19:00:00,6,2.888,2.423,stable,0.833,DEFER,MEDIUM,0.677,"Activity elevated (2.89x baseline, z=+2.4σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-09 01:00:00,1,0.558,-0.551,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-09 01:00:00,1,1.0,0.178,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-09 01:00:00,3,1.248,0.342,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-09 01:00:00,1,0.796,-0.209,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-09 01:00:00,1,0.479,-0.675,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-09 07:00:00,4,2.214,1.522,rising,0.333,DEFER,MEDIUM,0.529,"Activity elevated (2.21x baseline, z=+1.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-09 07:00:00,1,1.0,0.17,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-09 07:00:00,2,0.818,-0.256,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-09 07:00:00,0,0.0,-1.025,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-09 07:00:00,4,1.898,1.173,stable,0.333,DEFER,LOW,0.381,"Activity elevated (1.90x baseline, z=+1.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-09 13:00:00,1,0.546,-0.573,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-09 13:00:00,0,0.0,-0.723,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-09 13:00:00,6,2.429,2.023,rising,0.833,DEFER,MEDIUM,0.591,"Activity elevated (2.43x baseline, z=+2.0σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-09 13:00:00,2,1.556,0.574,stable,0.833,DEFER,LOW,0.33,"Activity elevated (1.56x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-09 13:00:00,7,3.285,2.998,stable,0.833,DEFER,MEDIUM,0.693,"Activity elevated (3.28x baseline, z=+3.0σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-09 19:00:00,3,1.595,0.762,stable,0.833,DEFER,LOW,0.336,"Activity elevated (1.59x baseline, z=+0.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-09 19:00:00,4,4.0,2.87,rising,0.333,DEFER,MEDIUM,0.617,"Activity elevated (4.00x baseline, z=+2.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-09 19:00:00,5,1.998,1.414,stable,0.833,DEFER,MEDIUM,0.513,"Activity elevated (2.00x baseline, z=+1.4σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-09 19:00:00,5,3.827,2.945,stable,0.833,DEFER,MEDIUM,0.663,"Activity elevated (3.83x baseline, z=+2.9σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-09 19:00:00,10,4.634,4.75,stable,1.0,ACT,HIGH,0.87,"Sustained abnormal increase relative to historical baseline (4.63x, z=+4.7σ), confirmed across 3 consecutive monitoring windows. 4 of 5 districts are simultaneously elevated.",synthetic
boston,housing,2026-05-10 01:00:00,5,2.65,2.117,falling,0.667,DEFER,MEDIUM,0.531,"Activity elevated (2.65x baseline, z=+2.1σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-10 01:00:00,0,0.0,-0.729,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-10 01:00:00,2,0.794,-0.291,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-10 01:00:00,1,0.762,-0.25,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-10 01:00:00,1,0.462,-0.706,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-10 07:00:00,4,2.107,1.424,stable,0.167,DEFER,MEDIUM,0.616,"Elevated activity (2.11x baseline) confirmed across 3 windows, but below ACT threshold (1.75x). Monitoring for escalation.",synthetic
boston,infrastructure,2026-05-10 07:00:00,0,0.0,-0.74,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-10 07:00:00,1,0.393,-0.866,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-10 07:00:00,1,0.742,-0.275,rising,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-10 07:00:00,3,1.366,0.487,stable,0.333,DEFER,LOW,0.302,"Activity elevated (1.37x baseline, z=+0.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-10 13:00:00,4,2.1,1.425,rising,0.5,DEFER,HIGH,0.745,"Elevated activity (2.10x baseline) confirmed across 4 windows, but below ACT threshold (1.75x). Monitoring for escalation.",synthetic
boston,infrastructure,2026-05-10 13:00:00,3,3.0,1.935,rising,0.833,DEFER,MEDIUM,0.617,"Activity elevated (3.00x baseline, z=+1.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-10 13:00:00,9,3.553,3.637,rising,0.5,DEFER,MEDIUM,0.677,"Activity elevated (3.55x baseline, z=+3.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-10 13:00:00,1,0.74,-0.277,rising,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-10 13:00:00,8,3.574,3.458,rising,1.0,DEFER,HIGH,0.793,"Activity elevated (3.57x baseline, z=+3.5σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-10 19:00:00,3,1.539,0.706,stable,0.833,DEFER,MEDIUM,0.561,"Elevated activity (1.54x baseline) confirmed across 5 windows, but below ACT threshold (1.75x). Monitoring for escalation.",synthetic
boston,infrastructure,2026-05-10 19:00:00,0,0.0,-0.766,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-10 19:00:00,6,2.344,1.915,rising,0.5,DEFER,MEDIUM,0.695,"Activity elevated (2.34x baseline, z=+1.9σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-10 19:00:00,1,0.73,-0.291,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-10 19:00:00,6,2.642,2.211,stable,0.667,ACT,HIGH,0.756,"Sustained abnormal increase relative to historical baseline (2.64x, z=+2.2σ), confirmed across 3 consecutive monitoring windows.",synthetic
boston,housing,2026-05-11 01:00:00,1,0.512,-0.642,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-11 01:00:00,0,0.0,-0.771,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-11 01:00:00,4,1.548,0.782,falling,0.667,DEFER,MEDIUM,0.482,"Elevated activity (1.55x baseline) confirmed across 3 windows, but below ACT threshold (1.75x). Monitoring for escalation.",synthetic
boston,parking,2026-05-11 01:00:00,2,1.455,0.491,rising,0.667,DEFER,LOW,0.385,"Activity elevated (1.45x baseline, z=+0.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-11 01:00:00,0,0.0,-1.348,falling,0.833,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-11 07:00:00,1,0.51,-0.647,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-11 07:00:00,1,1.0,0.12,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-11 07:00:00,4,1.526,0.758,stable,0.167,DEFER,MEDIUM,0.589,"Elevated activity (1.53x baseline) confirmed across 4 windows, but below ACT threshold (1.75x). Monitoring for escalation.",synthetic
boston,parking,2026-05-11 07:00:00,2,1.448,0.486,stable,0.333,DEFER,MEDIUM,0.401,"Activity elevated (1.45x baseline, z=+0.5σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-11 07:00:00,1,0.427,-0.781,stable,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-11 13:00:00,6,3.041,2.702,rising,0.667,DEFER,MEDIUM,0.677,"Activity elevated (3.04x baseline, z=+2.7σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-11 13:00:00,1,1.0,0.12,stable,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-11 13:00:00,7,2.634,2.365,stable,0.667,ACT,HIGH,0.755,"Sustained abnormal increase relative to historical baseline (2.63x, z=+2.4σ), confirmed across 5 consecutive monitoring windows.",synthetic
boston,parking,2026-05-11 13:00:00,0,0.0,-1.094,rising,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-11 13:00:00,6,2.555,2.124,rising,0.833,DEFER,MEDIUM,0.61,"Activity elevated (2.56x baseline, z=+2.1σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-11 19:00:00,3,1.504,0.672,stable,0.5,DEFER,MEDIUM,0.439,"Activity elevated (1.50x baseline, z=+0.7σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-11 19:00:00,1,1.0,0.122,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-11 19:00:00,5,1.858,1.246,stable,0.667,DEFER,LOW,0.3,Activity elevated (1.86x baseline) but within 12h cooldown window (6.0h since last ACT). Monitoring.,synthetic
boston,parking,2026-05-11 19:00:00,5,3.478,2.745,rising,0.833,DEFER,MEDIUM,0.647,"Activity elevated (3.48x baseline, z=+2.7σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-11 19:00:00,4,1.695,0.95,stable,0.667,DEFER,MEDIUM,0.468,"Activity elevated (1.69x baseline, z=+1.0σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-12 01:00:00,0,0.0,-1.329,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-12 01:00:00,0,0.0,-0.776,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-12 01:00:00,1,0.369,-0.918,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-12 01:00:00,2,1.352,0.397,falling,0.833,DEFER,LOW,0.336,"Activity elevated (1.35x baseline, z=+0.4σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-12 01:00:00,8,3.394,3.289,rising,0.167,ACT,HIGH,0.88,"Sustained abnormal increase relative to historical baseline (3.39x, z=+3.3σ), confirmed across 3 consecutive monitoring windows. Trend is still rising — situation may worsen.",synthetic
boston,housing,2026-05-12 07:00:00,1,0.496,-0.674,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-12 07:00:00,1,1.0,0.095,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-12 07:00:00,3,1.1,0.147,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-12 07:00:00,1,0.675,-0.367,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-12 07:00:00,1,0.416,-0.804,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-12 13:00:00,3,1.476,0.638,stable,0.833,DEFER,LOW,0.288,"Activity elevated (1.48x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-12 13:00:00,3,3.0,1.845,rising,0.667,DEFER,MEDIUM,0.647,"Activity elevated (3.00x baseline, z=+1.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-12 13:00:00,7,2.551,2.285,rising,0.667,DEFER,MEDIUM,0.609,"Activity elevated (2.55x baseline, z=+2.3σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-12 13:00:00,1,0.675,-0.37,rising,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-12 13:00:00,5,2.041,1.449,stable,0.5,DEFER,MEDIUM,0.403,"Activity elevated (2.04x baseline, z=+1.4σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-12 19:00:00,3,1.432,0.586,stable,0.833,DEFER,MEDIUM,0.428,"Activity elevated (1.43x baseline, z=+0.6σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-12 19:00:00,4,4.0,2.671,stable,1.0,DEFER,MEDIUM,0.663,"Activity elevated (4.00x baseline, z=+2.7σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-12 19:00:00,4,1.458,0.677,stable,0.333,DEFER,MEDIUM,0.462,"Activity elevated (1.46x baseline, z=+0.7σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-12 19:00:00,4,2.672,1.932,stable,1.0,DEFER,MEDIUM,0.497,"Activity elevated (2.67x baseline, z=+1.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-12 19:00:00,2,0.812,-0.264,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-13 01:00:00,0,0.0,-1.362,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-13 01:00:00,0,0.0,-0.853,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-13 01:00:00,4,1.45,0.666,stable,0.5,DEFER,MEDIUM,0.547,"Elevated activity (1.45x baseline) confirmed across 3 windows, but below ACT threshold (1.75x). Monitoring for escalation.",synthetic
boston,parking,2026-05-13 01:00:00,0,0.0,-1.165,falling,0.833,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-13 01:00:00,4,1.635,0.89,rising,0.5,DEFER,MEDIUM,0.442,"Activity elevated (1.64x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-13 07:00:00,1,0.462,-0.739,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-13 07:00:00,2,2.0,0.9,rising,0.167,DEFER,MEDIUM,0.497,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-13 07:00:00,3,1.066,0.099,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-13 07:00:00,0,0.0,-1.173,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-13 07:00:00,1,0.404,-0.841,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-13 13:00:00,5,2.292,1.777,stable,0.667,DEFER,MEDIUM,0.44,"Activity elevated (2.29x baseline, z=+1.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-13 13:00:00,0,0.0,-0.86,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-13 13:00:00,0,0.0,-1.514,stable,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-13 13:00:00,2,1.307,0.361,stable,0.5,DEFER,LOW,0.293,"Activity elevated (1.31x baseline, z=+0.4σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-13 13:00:00,6,2.394,1.975,rising,0.667,DEFER,MEDIUM,0.586,"Activity elevated (2.39x baseline, z=+2.0σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
